farm_id,paddock_id,paddock_name,index,date_yyyymmdd,cloud_pct,median,count,valid,date,median_smoothed
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20230712,99,8.119999885559082,588,364,2023-07-12,8.119999885559082
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20230717,99,8.119999885559082,588,364,2023-07-17,8.119999885559082
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20230719,95,8.119999885559082,588,364,2023-07-19,8.119999885559082
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20230727,99,8.119999885559082,588,364,2023-07-27,5.544999957084656
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20230729,74,2.9700000286102295,294,22,2023-07-29,5.544999957084656
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20230803,99,4.474999904632568,588,364,2023-08-03,4.474999904632568
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20230813,99,8.119999885559082,588,364,2023-08-13,8.119999885559082
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20230816,99,8.119999885559082,588,364,2023-08-16,8.119999885559082
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20230823,76,4.694999694824219,588,364,2023-08-23,4.694999694824219
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20230905,72,4.255000114440918,588,364,2023-09-05,4.255000114440918
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20230910,5,6.760000228881836,588,90,2023-09-10,6.657500267028809
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20230912,99,6.555000305175781,588,364,2023-09-12,6.657500267028809
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20230917,99,4.550000190734863,588,364,2023-09-17,4.550000190734863
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20230920,19,4.179999828338623,588,364,2023-09-20,3.557499885559082
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20230922,42,2.934999942779541,588,64,2023-09-22,3.557499885559082
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20230930,99,4.025000095367432,588,364,2023-09-30,3.9800000190734863
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20231002,99,3.934999942779541,588,364,2023-10-02,3.9800000190734863
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20231012,11,4.050000190734863,588,69,2023-10-12,4.050000190734863
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20231017,83,5.119999885559082,588,40,2023-10-17,5.119999885559082
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20231025,56,5.114999771118164,588,217,2023-10-25,3.602499842643738
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20231027,99,2.0899999141693115,588,364,2023-10-27,3.602499842643738
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20231119,99,1.725000023841858,588,364,2023-11-19,1.6475000381469727
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20231121,76,1.5700000524520874,588,171,2023-11-21,1.6475000381469727
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20231206,97,0.46000000834465027,588,347,2023-12-06,0.46000000834465027
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20241215,100,0.18000000715255737,588,364,2024-12-15,0.18000000715255737
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250117,82,0.10000000149011612,588,364,2025-01-17,0.14000000432133675
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250119,91,0.18000000715255737,294,182,2025-01-19,0.14000000432133675
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250223,100,0.10500000417232513,588,364,2025-02-23,0.10500000417232513
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250226,100,0.07999999821186066,588,364,2025-02-26,0.07999999821186066
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250308,100,0.05000000074505806,294,182,2025-03-08,0.05000000074505806
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250313,100,0.07000000029802322,588,364,2025-03-13,0.07000000029802322
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250318,100,0.07000000029802322,588,364,2025-03-18,0.07000000029802322
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250322,100,0.03999999910593033,588,364,2025-03-22,0.03999999910593033
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250325,92,0.03999999910593033,588,364,2025-03-25,0.03999999910593033
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250328,100,0.03999999910593033,588,364,2025-03-28,0.03999999910593033
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250402,100,0.03999999910593033,588,364,2025-04-02,0.03999999910593033
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250409,98,0.03999999910593033,588,364,2025-04-09,0.03999999910593033
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250501,82,0.05999999865889549,588,364,2025-05-01,0.05999999865889549
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250509,91,0.019999999552965164,588,364,2025-05-09,0.019999999552965164
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250512,100,0.019999999552965164,588,364,2025-05-12,0.019999999552965164
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250521,100,0.03999999910593033,588,364,2025-05-21,0.03999999910593033
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250601,100,0.10500000417232513,588,364,2025-06-01,0.21000000089406967
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250603,90,0.3149999976158142,588,364,2025-06-03,0.21000000089406967
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250610,80,1.225000023841858,588,211,2025-06-10,1.225000023841858
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250613,99,0.5400000214576721,588,364,2025-06-13,0.5400000214576721
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250623,100,0.8949999809265137,588,364,2025-06-23,0.8949999809265137
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250628,100,1.690000057220459,588,364,2025-06-28,2.430000066757202
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250630,100,2.430000066757202,588,364,2025-06-30,2.430000066757202
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250701,100,2.6050000190734863,588,364,2025-07-01,2.6050000190734863
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250703,100,2.7249999046325684,588,364,2025-07-03,2.6649999618530273
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250706,100,3.0,588,364,2025-07-06,3.0
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250711,100,4.070000171661377,588,364,2025-07-11,4.070000171661377
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250716,100,6.144999980926514,588,364,2025-07-16,6.144999980926514
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250728,82,8.119999885559082,588,364,2025-07-28,8.119999885559082
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250731,100,8.119999885559082,588,364,2025-07-31,8.119999885559082
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250805,100,8.119999885559082,588,364,2025-08-05,8.119999885559082
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250809,100,8.119999885559082,588,364,2025-08-09,8.119999885559082
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250810,100,8.119999885559082,588,364,2025-08-10,8.119999885559082
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250820,100,8.119999885559082,588,364,2025-08-20,8.119999885559082
test-farm,1757733083888,Coner,BIOMASS_LAI_T_HA,20250825,45,8.119999885559082,294,126,2025-08-25,8.119999885559082
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20230712,99,7.53000020980835,588,364,2023-07-12,7.53000020980835
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20230717,99,7.760000228881836,588,364,2023-07-17,7.740000009536743
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20230719,95,7.71999979019165,588,364,2023-07-19,7.740000009536743
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20230727,99,7.769999980926514,588,364,2023-07-27,6.982500076293945
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20230729,74,6.195000171661377,294,22,2023-07-29,6.982500076293945
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20230803,99,6.989999771118164,588,364,2023-08-03,6.989999771118164
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20230813,99,7.739999771118164,588,364,2023-08-13,7.739999771118164
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20230816,99,7.654999732971191,588,364,2023-08-16,7.654999732971191
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20230823,76,7.059999942779541,588,364,2023-08-23,7.059999942779541
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20230905,72,6.909999847412109,588,364,2023-09-05,6.909999847412109
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20230910,5,7.429999828338623,588,90,2023-09-10,7.419999837875366
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20230912,99,7.409999847412109,588,364,2023-09-12,7.419999837875366
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20230917,99,7.019999980926514,588,364,2023-09-17,7.019999980926514
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20230920,19,6.880000114440918,588,364,2023-09-20,6.519999980926514
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20230922,42,6.159999847412109,588,64,2023-09-22,6.519999980926514
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20230930,99,6.820000171661377,588,364,2023-09-30,6.799999952316284
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20231002,99,6.779999732971191,588,364,2023-10-02,6.799999952316284
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20231012,11,6.829999923706055,588,69,2023-10-12,6.829999923706055
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20231017,83,7.175000190734863,588,40,2023-10-17,7.175000190734863
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20231025,56,7.175000190734863,588,217,2023-10-25,6.232500076293945
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20231027,99,5.289999961853027,588,364,2023-10-27,6.232500076293945
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20231119,99,4.765000343322754,588,364,2023-11-19,4.635000228881836
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20231121,76,4.505000114440918,588,171,2023-11-21,4.635000228881836
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20231206,97,1.8450000286102295,588,347,2023-12-06,1.8450000286102295
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20241215,100,0.8600000143051147,588,364,2024-12-15,0.8600000143051147
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250117,82,0.5699999928474426,588,364,2025-01-17,0.7175000011920929
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250119,91,0.8650000095367432,294,182,2025-01-19,0.7175000011920929
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250223,100,0.5799999833106995,588,364,2025-02-23,0.5799999833106995
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250226,100,0.4699999988079071,588,364,2025-02-26,0.4699999988079071
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250308,100,0.36000001430511475,294,182,2025-03-08,0.36000001430511475
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250313,100,0.4399999976158142,588,364,2025-03-13,0.4399999976158142
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250318,100,0.4399999976158142,588,364,2025-03-18,0.4399999976158142
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250322,100,0.3400000035762787,588,364,2025-03-22,0.3400000035762787
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250325,92,0.33000001311302185,588,364,2025-03-25,0.33000001311302185
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250328,100,0.3199999928474426,588,364,2025-03-28,0.3199999928474426
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250402,100,0.3199999928474426,588,364,2025-04-02,0.3199999928474426
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250409,98,0.3100000023841858,588,364,2025-04-09,0.3100000023841858
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250501,82,0.38999998569488525,588,364,2025-05-01,0.38999998569488525
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250509,91,0.23999999463558197,588,364,2025-05-09,0.23999999463558197
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250512,100,0.24500000476837158,588,364,2025-05-12,0.24500000476837158
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250521,100,0.33000001311302185,588,364,2025-05-21,0.33000001311302185
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250601,100,0.5849999785423279,588,364,2025-06-01,0.9724999964237213
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250603,90,1.3600000143051147,588,364,2025-06-03,0.9724999964237213
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250610,80,3.859999895095825,588,211,2025-06-10,3.859999895095825
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250613,99,2.114999771118164,588,364,2025-06-13,2.114999771118164
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250623,100,3.0899999141693115,588,364,2025-06-23,3.0899999141693115
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250628,100,4.710000038146973,588,364,2025-06-28,5.690000057220459
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250630,100,5.690000057220459,588,364,2025-06-30,5.690000057220459
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250701,100,5.869999885559082,588,364,2025-07-01,5.869999885559082
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250703,100,5.979999542236328,588,364,2025-07-03,5.924999713897705
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250706,100,6.210000038146973,588,364,2025-07-06,6.210000038146973
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250711,100,6.840000152587891,588,364,2025-07-11,6.840000152587891
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250716,100,7.360000133514404,588,364,2025-07-16,7.360000133514404
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250728,82,7.909999847412109,588,364,2025-07-28,7.909999847412109
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250731,100,7.914999961853027,588,364,2025-07-31,7.914999961853027
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250805,100,7.864999771118164,588,364,2025-08-05,7.864999771118164
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250809,100,8.175000190734863,588,364,2025-08-09,8.224999904632568
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250810,100,8.274999618530273,588,364,2025-08-10,8.224999904632568
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250820,100,8.545000076293945,588,364,2025-08-20,8.545000076293945
test-farm,1757733083888,Coner,BIOMASS_NDVI_T_HA,20250825,45,7.555000305175781,294,126,2025-08-25,7.555000305175781
test-farm,1757733083888,Coner,BIOMASS_T_HA,20230712,99,7.53000020980835,588,364,2023-07-12,7.53000020980835
test-farm,1757733083888,Coner,BIOMASS_T_HA,20230717,99,7.760000228881836,588,364,2023-07-17,7.740000009536743
test-farm,1757733083888,Coner,BIOMASS_T_HA,20230719,95,7.71999979019165,588,364,2023-07-19,7.740000009536743
test-farm,1757733083888,Coner,BIOMASS_T_HA,20230727,99,7.769999980926514,588,364,2023-07-27,6.982500076293945
test-farm,1757733083888,Coner,BIOMASS_T_HA,20230729,74,6.195000171661377,294,22,2023-07-29,6.982500076293945
test-farm,1757733083888,Coner,BIOMASS_T_HA,20230803,99,6.989999771118164,588,364,2023-08-03,6.989999771118164
test-farm,1757733083888,Coner,BIOMASS_T_HA,20230813,99,7.739999771118164,588,364,2023-08-13,7.739999771118164
test-farm,1757733083888,Coner,BIOMASS_T_HA,20230816,99,7.654999732971191,588,364,2023-08-16,7.654999732971191
test-farm,1757733083888,Coner,BIOMASS_T_HA,20230823,76,7.059999942779541,588,364,2023-08-23,7.059999942779541
test-farm,1757733083888,Coner,BIOMASS_T_HA,20230905,72,6.909999847412109,588,364,2023-09-05,6.909999847412109
test-farm,1757733083888,Coner,BIOMASS_T_HA,20230910,5,7.429999828338623,588,90,2023-09-10,7.419999837875366
test-farm,1757733083888,Coner,BIOMASS_T_HA,20230912,99,7.409999847412109,588,364,2023-09-12,7.419999837875366
test-farm,1757733083888,Coner,BIOMASS_T_HA,20230917,99,7.019999980926514,588,364,2023-09-17,7.019999980926514
test-farm,1757733083888,Coner,BIOMASS_T_HA,20230920,19,6.880000114440918,588,364,2023-09-20,6.519999980926514
test-farm,1757733083888,Coner,BIOMASS_T_HA,20230922,42,6.159999847412109,588,64,2023-09-22,6.519999980926514
test-farm,1757733083888,Coner,BIOMASS_T_HA,20230930,99,6.820000171661377,588,364,2023-09-30,6.799999952316284
test-farm,1757733083888,Coner,BIOMASS_T_HA,20231002,99,6.779999732971191,588,364,2023-10-02,6.799999952316284
test-farm,1757733083888,Coner,BIOMASS_T_HA,20231012,11,6.829999923706055,588,69,2023-10-12,6.829999923706055
test-farm,1757733083888,Coner,BIOMASS_T_HA,20231017,83,7.175000190734863,588,40,2023-10-17,7.175000190734863
test-farm,1757733083888,Coner,BIOMASS_T_HA,20231025,56,7.175000190734863,588,217,2023-10-25,6.232500076293945
test-farm,1757733083888,Coner,BIOMASS_T_HA,20231027,99,5.289999961853027,588,364,2023-10-27,6.232500076293945
test-farm,1757733083888,Coner,BIOMASS_T_HA,20231119,99,4.765000343322754,588,364,2023-11-19,4.635000228881836
test-farm,1757733083888,Coner,BIOMASS_T_HA,20231121,76,4.505000114440918,588,171,2023-11-21,4.635000228881836
test-farm,1757733083888,Coner,BIOMASS_T_HA,20231206,97,1.8450000286102295,588,347,2023-12-06,1.8450000286102295
test-farm,1757733083888,Coner,BIOMASS_T_HA,20241215,100,0.8600000143051147,588,364,2024-12-15,0.8600000143051147
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250117,82,0.5699999928474426,588,364,2025-01-17,0.7175000011920929
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250119,91,0.8650000095367432,294,182,2025-01-19,0.7175000011920929
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250223,100,0.5799999833106995,588,364,2025-02-23,0.5799999833106995
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250226,100,0.4699999988079071,588,364,2025-02-26,0.4699999988079071
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250308,100,0.36000001430511475,294,182,2025-03-08,0.36000001430511475
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250313,100,0.4399999976158142,588,364,2025-03-13,0.4399999976158142
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250318,100,0.4399999976158142,588,364,2025-03-18,0.4399999976158142
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250322,100,0.3400000035762787,588,364,2025-03-22,0.3400000035762787
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250325,92,0.33000001311302185,588,364,2025-03-25,0.33000001311302185
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250328,100,0.3199999928474426,588,364,2025-03-28,0.3199999928474426
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250402,100,0.3199999928474426,588,364,2025-04-02,0.3199999928474426
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250409,98,0.3100000023841858,588,364,2025-04-09,0.3100000023841858
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250501,82,0.38999998569488525,588,364,2025-05-01,0.38999998569488525
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250509,91,0.23999999463558197,588,364,2025-05-09,0.23999999463558197
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250512,100,0.24500000476837158,588,364,2025-05-12,0.24500000476837158
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250521,100,0.33000001311302185,588,364,2025-05-21,0.33000001311302185
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250601,100,0.5849999785423279,588,364,2025-06-01,0.9724999964237213
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250603,90,1.3600000143051147,588,364,2025-06-03,0.9724999964237213
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250610,80,3.859999895095825,588,211,2025-06-10,3.859999895095825
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250613,99,2.114999771118164,588,364,2025-06-13,2.114999771118164
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250623,100,3.0899999141693115,588,364,2025-06-23,3.0899999141693115
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250628,100,4.710000038146973,588,364,2025-06-28,5.690000057220459
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250630,100,5.690000057220459,588,364,2025-06-30,5.690000057220459
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250701,100,5.869999885559082,588,364,2025-07-01,5.869999885559082
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250703,100,5.979999542236328,588,364,2025-07-03,5.924999713897705
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250706,100,6.210000038146973,588,364,2025-07-06,6.210000038146973
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250711,100,6.840000152587891,588,364,2025-07-11,6.840000152587891
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250716,100,7.360000133514404,588,364,2025-07-16,7.360000133514404
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250728,82,7.909999847412109,588,364,2025-07-28,7.909999847412109
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250731,100,7.914999961853027,588,364,2025-07-31,7.914999961853027
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250805,100,7.864999771118164,588,364,2025-08-05,7.864999771118164
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250809,100,8.175000190734863,588,364,2025-08-09,8.224999904632568
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250810,100,8.274999618530273,588,364,2025-08-10,8.224999904632568
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250820,100,8.545000076293945,588,364,2025-08-20,8.545000076293945
test-farm,1757733083888,Coner,BIOMASS_T_HA,20250825,45,7.555000305175781,294,126,2025-08-25,7.555000305175781
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20230712,99,9.199999809265137,588,364,2023-07-12,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20230717,99,9.600000381469727,588,364,2023-07-17,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20230719,95,9.5,588,364,2023-07-19,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20230727,99,9.600000381469727,588,364,2023-07-27,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20230729,74,9.550000190734863,294,22,2023-07-29,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20230803,99,9.600000381469727,588,364,2023-08-03,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20230813,99,9.699999809265137,588,364,2023-08-13,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20230816,99,9.699999809265137,588,364,2023-08-16,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20230823,76,9.600000381469727,588,364,2023-08-23,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20230905,72,9.600000381469727,588,364,2023-09-05,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20230910,5,9.399999618530273,588,90,2023-09-10,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20230912,99,9.899999618530273,588,364,2023-09-12,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20230917,99,9.699999809265137,588,364,2023-09-17,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20230920,19,9.600000381469727,588,364,2023-09-20,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20230922,42,9.699999809265137,588,64,2023-09-22,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20230930,99,9.899999618530273,588,364,2023-09-30,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20231002,99,10.199999809265137,588,364,2023-10-02,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20231012,11,9.199999809265137,588,69,2023-10-12,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20231017,83,9.800000190734863,588,40,2023-10-17,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20231025,56,9.199999809265137,588,217,2023-10-25,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20231027,99,9.699999809265137,588,364,2023-10-27,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20231119,99,10.699999809265137,588,364,2023-11-19,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20231121,76,11.0,588,171,2023-11-21,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20231206,97,15.300000190734863,588,347,2023-12-06,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20241215,100,23.200000762939453,588,126,2024-12-15,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20250117,82,23.0,588,24,2025-01-17,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20250119,91,22.950000762939453,294,38,2025-01-19,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20250223,100,22.700000762939453,588,12,2025-02-23,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20250409,98,23.200000762939453,588,14,2025-04-09,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20250501,82,21.600000381469727,588,24,2025-05-01,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20250509,91,20.799999237060547,588,14,2025-05-09,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20250512,100,21.600000381469727,588,20,2025-05-12,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20250521,100,22.400001525878906,588,20,2025-05-21,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20250601,100,21.200000762939453,588,34,2025-06-01,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20250603,90,20.299999237060547,588,334,2025-06-03,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20250610,80,11.350000381469727,588,211,2025-06-10,17.90403443118992
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20250613,99,13.600000381469727,588,364,2025-06-13,17.60077731187491
test-farm,1757733083888,Coner,CRUDE_PROTEIN_PCT,20250623,100,12.0,588,364,2025-06-23,16.928205898017314
